Comment	ADVsub	comment
contant	VERppa	conter
de	PRE	de
sa	DETpos	son
main	NOMcom	main
et	CONcoo	et
luy	PROper	lui
en	PROadv	en
promist	VERcjg	promettre
mil	PROcar	mille
si	CONsub	si
l'	DETdef	le
appoinctement	NOMcom	appointement
se	PROper	soi
faisoit	VERcjg	faire
.	PONfrt	.

Et	CONcoo	et
en	PRE	en
publicq	NOMcom	public
luy	PROper	lui
feït	VERcjg	faire
donner	VERinf	donner
une	DETndf	un
belle	ADJqua	beau
pièce	NOMcom	piece
de	PRE	de
velours	NOMcom	veilleur
cramoisy	VERppe	cramoisir
contenant	VERppa	contenir
trente	DETcar	trente
aulnes	NOMcom	aune
.	PONfrt	.

Ledict	DETcom	ledit
herault	NOMcom	heraut
respondit	VERcjg	répondre
qu'	CONsub	que
il	PROper	il
travailleroit	VERcjg	travailler
a	PRE	a
cest	DETdem	cest
appoinctement	NOMcom	appointement
et	CONcoo	et
qu'	CONsub	que
il	PROper	il
croyoit	VERcjg	croyer
que	CONsub	que
son	DETpos	son
maistre	NOMcom	maître
y	PROadv	y
entendroit	VERcjg	entendre
voluntiers	ADVgen	volontiers
,	PONfbl	,
mais	ADVgen	mais
qu'	CONsub	que
il	PROimp	il
n'	ADVneg	ne
en	PROadv	en
failloit	VERcjg	falir
point	ADVneg	point
parler	VERinf	parler
jusques	PRE	jusque
à	PRE	à
ce	PROdem	ce
que	CONsub	que
le	DETdef	le
roy	NOMcom	roi
d'	PRE	de
Angleterre	NOMpro	Angleterre
fust	VERcjg	estre
deça	ADVgen	deça
la	DETdef	le
mer	NOMcom	mer
.	PONfrt	.

Mais	CONcoo	mais
,	PONfbl	,
quant	CONsub	cant
il	PROimp	il
y	PROadv	y
seroit	VERcjg	estre
,	PONfbl	,
que	CONsub	que
on	PROind	on
envoyast	VERcjg	envoyer
ung	DETndf	un
herault	NOMcom	heraut
demander	VERinf	demander
saufconduyt	NOMcom	saufundus
pour	PRE	pour
envoyer	VERinf	envoyer
des	PRE.DETdef	de.le
embassadeurs	NOMcom	embasseur
devers	PRE	devers
luy	PROper	lui
et	CONcoo	et
que	CONsub	que
on	PROind	on
s'	PROper	soi
adressast	VERcjg	adresser
à	PRE	à
monsr	NOMcom	moncre
de	PRE	de
Havart	NOMpro	Havart
ou	CONcoo	o
à	PRE	à
monsr	NOMcom	moncre
de	PRE	de
Stanlay	NOMpro	Stanlai
et	CONcoo	et
aussi	ADVgen	aussi
à	PRE	à
luy	PROper	lui
pour	PRE	pour
aider	VERinf	aider
à	PRE	à
conduyre	VERinf	conduire
le	DETdef	le
herault	NOMcom	heraut
.	PONfrt	.

Il	PROimp	il
y	PROadv	y
avoit	VERcjg	avoir
beaucoup	ADVgen	beaucoup
de	PRE	de
gens	NOMcom	gens
dans	PRE	dan
la	DETdef	le
salle	NOMcom	salle
,	PONfbl	,
tandis	ADVgen	tendis
que	CONsub	que
le	DETdef	le
roy	NOMcom	roi
parloit	VERcjg	parler
audict	PRE.DETcom	à.ledit
herault	NOMcom	heraut
,	PONfbl	,
qui	PROrel	que
actendoient	VERcjg	actendre
et	CONcoo	et
avoyent	VERcjg	avoir
grant	ADJqua	grant
envye	NOMcom	envie
d'	PRE	de
oýr	NOMcom	or
ce	PROdem	ce
que	PROrel	que
le	DETdef	le
roy	NOMcom	roi
diroit	VERcjg	dire
ne	CONcoo	ne
quel	DETrel	quel
visaige	NOMcom	visage
il	PROper	il
feroit	VERcjg	faire
quant	CONsub	cant
il	PROper	il
sortiroit	VERcjg	sortir
de	PRE	de
leans	ADVgen	léans
.	PONfrt	.

Quant	CONsub	quand
il	PROper	il
eust	VERcjg	avoir
achevé	VERppe	achever
,	PONfbl	,
il	PROper	il
m'	PROper	je
appella	VERcjg	appeler
et	CONcoo	et
me	PROper	je
dist	VERcjg	dire
que	CONsub	que
j'	PROper	je
entretinse	VERcjg	entretenir
tousjours	ADVgen	toujours
ledict	DETcom	ledit
herault	NOMcom	heraut
,	PONfbl	,
jusques	PRE	jusque
à	PRE	à
ce	PROdem	ce
qu'	CONsub	que
on	PROind	on
luy	PROper	lui
eust	VERcjg	avoir
baillé	VERppe	bailler
compaignie	NOMcom	compagnie
pour	PRE	pour
le	PROper	il
conduyre	VERinf	conduire
,	PONfbl	,
affin	ADVgen	afin
que	CONsub	que
nul	PROind	nul
ne	ADVneg	ne
parlast	VERcjg	parler
à	PRE	à
luy	PROper	lui
et	CONcoo	et
que	CONsub	que
je	PROper	je
luy	PROper	lui
feïsse	VERcjg	faire
delivrer	VERinf	delivrer
une	DETndf	un
pièce	NOMcom	piece
de	PRE	de
vellours	NOMcom	veilleur
cramoisy	VERppe	cramoisir
contenant	VERppa	contenir
trente	DETcar	trente
aulnes	NOMcom	aune
.	PONfrt	.

Ainsi	ADVgen	ainsi
le	PROper	il
feïz	VERcjg	faire
.	PONfrt	.

Le	DETdef	le
roy	NOMcom	roi
se	PROper	soi
meïst	VERcjg	metre
à	PRE	à
parler	VERinf	parler
à	PRE	à
plusieurs	PROind	plusieurs
et	CONcoo	et
compter	VERinf	conter
de	PRE	de
ces	DETdem	ce
lettres	NOMcom	lettre
de	PRE	de
deffiance	NOMcom	défiance
;	PONfbl	;
et	CONcoo	et
en	PROadv	en
appella	VERcjg	appeler
sept	PROcar	sept
ou	CONcoo	o
huict	PROcar	uit
à	PRE	à
part	NOMcom	part
et	CONcoo	et
les	PROper	il
feït	VERcjg	faire
lire	VERinf	lire
,	PONfbl	,
et	CONcoo	et
monstra	VERcjg	montrer
bon	ADJqua	bon
visaige	NOMcom	visage
bien	ADVgen	bien
asseüré	VERppe	assëurer
,	PONfbl	,
sans	PRE	sans
monstrer	VERinf	montrer
nulle	DETind	nul
craincte	NOMcom	crainte
,	PONfbl	,
car	CONcoo	car
il	PROper	il
estoit	VERcjg	estre
bien	ADVgen	bien
joyeux	ADJqua	joyau
de	PRE	de
ce	PROdem	ce
qu'	PROrel	que
il	PROper	il
avoit	VERcjg	avoir
trouvé	VERppe	trouver
audict	PRE.DETcom	à.ledit
herault	NOMcom	heraut
.	PONfrt	.

La	DETdef	le
duplicité	NOMcom	duplicité
du	PRE.DETdef	de.le
connétable	ADJqua	connateble
de	PRE	de
SaintPol	NOMpro	Saintol
Sur	PRE	sur
ce	DETdem	ce
passaige	NOMcom	passage
,	PONfbl	,
fault	VERcjg	falir
encores	ADVgen	encore
dire	VERinf	dire
ung	DETndf	un
mot	NOMcom	mot
de	PRE	de
monsr	NOMcom	moncre
le	DETdef	le
connestable	NOMcom	connétable
,	PONfbl	,
lequel	PROrel	lequel
estoit	VERcjg	estre
en	PRE	en
grant	ADJqua	grant
pensée	NOMcom	pensée
du	PRE.DETdef	de.le
tour	NOMcom	tour
qu'	PROrel	que
il	PROper	il
avoit	VERcjg	avoir
faict	VERppe	faire
au	PRE.DETdef	a
duc	NOMcom	duc
de	PRE	de
Bourgongne	NOMpro	Burgonde
touchant	VERppa	toucher
Sainct	ADJqua	saint
Quentin	NOMpro	Quentin
et	CONcoo	et
se	PROper	soi
tenoit	VERcjg	tenir
desjà	ADVgen	desjà
comme	CONsub	comme
deffié	VERppe	défier
du	PRE.DETdef	de.le
roy	NOMcom	roi
,	PONfbl	,
car	CONcoo	car
ses	DETpos	son
principaulx	ADJqua	principal
serviteurs	NOMcom	serviteur
l'	PROper	il
avoient	VERcjg	avoir
laissé	VERppe	laisser
,	PONfbl	,
comme	CONsub	comme
monsr	NOMcom	moncre
de	PRE	de
Janly	NOMpro	Jenly
et	CONcoo	et
monsr	NOMcom	moncre
de	PRE	de
Mouy	NOMpro	Mouy
,	PONfbl	,
lesquelz	PROrel	lequel
le	DETdef	le
roy	NOMcom	roi
avoit	VERcjg	avoir
desjà	ADVgen	desjà
recueilliz	VERppe	recueillir
,	PONfbl	,
combien	ADVgen	combien
que	CONsub	que
monseigneur	NOMcom	monseigneur
de	PRE	de
Mouy	NOMpro	Mouy
alloit	VERcjg	aler
et	CONcoo	et
venoit	VERcjg	venir
encores	ADVgen	encore
devers	PRE	devers
luy	PROper	lui
.	PONfrt	.

Et	CONcoo	et
pressoit	VERcjg	presser
fort	ADVgen	fort
le	DETdef	le
roy	NOMcom	roi
que	CONsub	que
ledict	DETcom	ledit
connestable	NOMcom	connétable
vint	VERcjg	venir
devers	PRE	devers
luy	PROper	lui
,	PONfbl	,
et	CONcoo	et
luy	PROper	lui
offroit	VERcjg	offrir
certaines	DETind	certain
rescompenses	NOMcom	rescompense
qu'	PROrel	que
il	PROper	il
demandoit	VERcjg	demander
pour	PRE	pour
la	DETdef	le
conté	NOMcom	comté
de	PRE	de
Guyse	NOMpro	Guise
,	PONfbl	,
comme	CONsub	comme
aultresfoys	ADVgen	autrefois
luy	PROper	lui
avoit	VERcjg	avoir
promys	VERppe	prometre
.	PONfrt	.

Ledict	DETcom	ledit
connestable	NOMcom	connétable
estoit	VERcjg	estre
bien	ADVgen	bien
contant	VERppa	conter
de	PRE	de
venir	VERinf	venir
,	PONfbl	,
pourveü	VERppe	pourvoir
que	CONsub	que
le	DETdef	le
roy	NOMcom	roi
feïst	VERcjg	faire
serment	NOMcom	serment
dessus	PRE	dessus
la	DETdef	le
croix	NOMcom	croix
Sainct	ADJqua	saint
Lou	NOMpro	Lou
à	PRE	à
Angers	NOMpro	Angers
de	PRE	de
ne	CONcoo	ne
faire	VERinf	faire
nul	DETind	nul
mal	NOMcom	mal
à	PRE	à
sa	DETpos	son
personne	NOMcom	personne
ne	CONcoo	ne
consentir	VERinf	consentir
que	CONsub	que
autre	PROind	autre
le	PROper	il
feïst	VERcjg	faire
.	PONfrt	.

Et	CONcoo	et
alleguoit	VERcjg	alléguer
que	CONsub	que
aussi	ADVgen	aussi
bien	ADVgen	bien
luy	PROper	lui
povoit	VERcjg	pouvoir
faire	VERinf	faire
ledict	DETcom	ledit
seigneur	NOMcom	seigneur
ce	DETdem	ce
serment	NOMcom	serment
,	PONfbl	,
comme	CONsub	comme
d'	PRE	de
autresfois	ADVgen	autresfois
l'	PROper	il
avoit	VERcjg	avoir
faict	VERppe	faire
au	PRE.DETdef	a
seigneur	NOMcom	seigneur
de	PRE	de
Lescun	NOMpro	Lescon
.	PONfrt	.

Et	CONcoo	et
à	PRE	à
cela	PROdem	cel
luy	PROper	lui
respondit	VERcjg	répondre
le	DETdef	le
roy	NOMcom	roi
que	CONsub	que
jamais	ADVgen	jamais
ne	ADVneg	ne
feroit	VERcjg	faire
ce	DETdem	ce
serment	NOMcom	serment
,	PONfbl	,
mais	ADVgen	mais
que	CONsub	que
tout	DETind	tout
autre	ADJind	autre
serment	NOMcom	serment
que	PROrel	que
ledict	DETcom	ledit
connestable	NOMcom	connétable
luy	PROper	lui
vouldroit	VERcjg	vouloir
demander	VERinf	demander
qu'	CONsub	que
il	PROper	il
estoit	VERcjg	estre
contant	ADJqua	content
de	PRE	de
le	PROper	il
faire	VERinf	faire
.	PONfrt	.

Vous	PROper	vous
povez	VERcjg	pouvoir
bien	ADVgen	bien
entendre	VERinf	entendre
que	CONsub	que
en	PRE	en
grant	ADJqua	grant
travail	NOMcom	travail
d'	PRE	de
esperit	NOMcom	esprit
estoit	VERcjg	estre
le	DETdef	le
roy	NOMcom	roi
et	CONcoo	et
ledict	DETcom	ledit
connestable	NOMcom	connétable
,	PONfbl	,
car	CONcoo	car
il	PROper	il
ne	ADVneg	ne
passoit	VERcjg	passer
ung	DETndf	un
seul	ADJqua	sol
jour	NOMcom	jour
,	PONfbl	,
pour	PRE	pour
une	DETndf	un
espace	NOMcom	espace
de	PRE	de
temps	NOMcom	temps
,	PONfbl	,
qu'	CONsub	que
il	PROper	il
n'	ADVneg	ne
allast	VERcjg	aller
gens	NOMcom	gens
de	PRE	de
l'	DETdef	le
ung	PROind	un
à	PRE	à
l'	DETdef	le
autre	PROind	autre
sur	PRE	sur
le	DETdef	le
fait	NOMcom	fait
de	PRE	de
ce	DETdem	ce
serment	NOMcom	serment
.	PONfrt	.

Et	CONcoo	et
qui	PROrel	que
bien	ADVgen	bien
y	PROadv	y
penseroit	VERcjg	penser
,	PONfbl	,
c'	PROdem	ce
est	VERcjg	estre
miserable	ADJqua	miserable
vie	NOMcom	vie
que	CONsub	que
la	DETdef	le
nostre	PROpos	nostre
de	PRE	de
tant	ADVgen	tant
prendre	VERinf	prendre
de	PRE	de
travail	NOMcom	travail
et	CONcoo	et
de	PRE	de
peine	NOMcom	peine
pour	PRE	pour
se	PROper	soi
abbreger	VERinf	abréger
la	DETdef	le
vie	NOMcom	vie
en	PRE	en
disant	VERppa	dire
et	CONcoo	et
escrivant	VERppa	escrire
tant	ADVgen	tant
de	PRE	de
choses	NOMcom	chose
presque	ADVgen	près
opposites	NOMcom	oposite
à	PRE	à
leurs	DETpos	leur
pensées	NOMcom	pensée
.	PONfrt	.

Et	CONcoo	et
sy	CONsub	si
ces	DETdem	ce
deux	PROcar	deux
de	PRE	de
quoy	PROrel	quoi
je	PROper	je
parle	VERcjg	parler
estoient	VERcjg	être
en	PRE	en
grand	ADJqua	grand
travail	NOMcom	travail
,	PONfbl	,
le	DETdef	le
roy	NOMcom	roi
d'	PRE	de
Angleterre	NOMpro	Angleterre
et	CONcoo	et
le	DETdef	le
duc	NOMcom	duc
de	PRE	de
Bourgongne	NOMpro	Burgonde
n'	ADVneg	ne
en	PROadv	en
avoient	VERcjg	avoir
pas	ADVneg	pas
moins	ADVgen	moins
de	PRE	de
leur	DETpos	leur
part	NOMcom	part
.	PONfrt	.

Ce	PROdem	ce
fut	VERcjg	être
environ	ADVgen	environ
tout	ADVgen	tout
en	PRE	en
ung	DETndf	un
temps	NOMcom	temps
,	PONfbl	,
ou	CONcoo	o
bien	ADVgen	bien
peu	ADVgen	peu
de	PRE	de
jours	NOMcom	jour
sans	PRE	sans
faillir	VERinf	falir
,	PONfbl	,
que	PROrel	que
fut	VERcjg	être
le	DETdef	le
passaige	NOMcom	passage
du	PRE.DETdef	de.le
roy	NOMcom	roi
d'	PRE	de
Angleterre	NOMpro	Angleterre
à	PRE	à
Calaix	NOMpro	Calaix
et	CONcoo	et
le	DETdef	le
departement	NOMcom	département
du	PRE.DETdef	de.le
duc	NOMcom	duc
de	PRE	de
Bourgongne	NOMpro	Burgonde
devant	PRE	devant
Nuz	ADJqua	nu
.	PONfrt	.

Lequel	PROrel	lequel
à	PRE	à
grans	ADJqua	grand
journées	NOMcom	journée
se	PROper	soi
retira	VERcjg	retirer
droit	ADVgen	droit
à	PRE	à
Callaix	NOMpro	Calles
devers	PRE	devers
le	DETdef	le
roy	NOMcom	roi
d'	PRE	de
Angleterre	NOMpro	Angleterre
,	PONfbl	,
à	PRE	à
bien	ADVgen	bien
petite	ADJqua	petit
compaignie	NOMcom	compagnie
.	PONfrt	.

Et	CONcoo	et
envoya	VERcjg	envoyer
ceste	DETdem	cest
armée	NOMcom	armée
,	PONfbl	,
ainsi	ADVgen	ainsi
despecée	VERppe	dépecer
comme	CONsub	comme
avez	VERcjg	avoir
ouy	VERppe	ouïr
,	PONfbl	,
pour	PRE	pour
piller	VERinf	piller
le	DETdef	le
pays	NOMcom	pays
de	PRE	de
Barrois	NOMpro	Barrois
et	CONcoo	et
de	PRE	de
Lorraine	NOMpro	Lorranne
et	CONcoo	et
pour	PRE	pour
les	PROper	il
faire	VERinf	faire
vivre	VERinf	vivre
et	CONcoo	et
se	PROper	soi
refreschir	VERinf	refreschir
.	PONfrt	.

Et	CONcoo	et
le	PROper	il
feït	VERcjg	faire
à	PRE	à
cause	NOMcom	cause
de	PRE	de
ce	PROdem	ce
que	CONsub	que
ledict	DETcom	ledit
duc	NOMcom	duc
de	PRE	de
Lorraine	NOMpro	Lorranne
luy	PROper	lui
commença	VERcjg	commencer
la	DETdef	le
guerre	NOMcom	guerre
et	CONcoo	et
l'	PROper	il
avoit	VERcjg	avoir
deffié	VERppe	défier
,	PONfbl	,
luy	PROper	lui
estant	VERppa	être
devant	PRE	devant
Nuz	ADJqua	nu
:	PONfbl	:
qui	PROrel	que
estoit	VERcjg	estre
bien	ADVgen	bien
une	DETndf	un
grant	ADJqua	grant
faulte	NOMcom	faute
à	PRE	à
luy	PROper	lui
,	PONfbl	,
avecques	PRE	avec
les	DETdef	le
autres	PROind	autre
que	PROrel	que
jà	ADVgen	jà
avoit	VERcjg	avoir
faictes	VERppe	faire
envers	PRE	envers
les	DETdef	le
Angloys	NOMpro	Anglois
,	PONfbl	,
lesquelz	PROrel	lequel
s'	PROper	soi
attendoient	VERcjg	attendre
de	PRE	de
le	PROper	il
trouver	VERinf	trouver
à	PRE	à
leur	DETpos	leur
descente	NOMcom	descente
,	PONfbl	,
pour	PRE	pour
le	DETdef	le
moins	ADVgen	moins
deux	DETcar	deux
mil	DETcar	mille
Vc	DETcar	cinq
hommes	NOMcom	homme
d'	PRE	de
armes	NOMcom	arme
bien	ADVgen	bien
en	PRE	en
point	NOMcom	point
et	CONcoo	et
autre	DETind	autre
grand	ADJqua	grand
nombre	NOMcom	nombre
de	PRE	de
gens	NOMcom	gens
de	PRE	de
cheval	NOMcom	cheval
et	CONcoo	et
de	PRE	de
pied	NOMcom	pied
,	PONfbl	,
car	CONcoo	car
ainsi	ADVgen	ainsi
leur	PROper	leur
avoit	VERcjg	avoir
promis	VERppe	prometre
ledict	DETcom	ledit
duc	NOMcom	duc
de	PRE	de
Bourgongne	NOMpro	Burgonde
pour	PRE	pour
les	PROper	il
faire	VERinf	faire
venir	VERinf	venir
et	CONcoo	et
qu'	CONsub	que
il	PROper	il
auroit	VERcjg	avoir
commancé	VERppe	commencer
la	DETdef	le
guerre	NOMcom	guerre
en	PRE	en
France	NOMpro	France
trois	DETcar	trois
moys	NOMcom	mois
avant	PRE	avant
leur	DETpos	leur
descente	NOMcom	descente
,	PONfbl	,
affin	ADVgen	afin
qu'	CONsub	que
ilz	PROper	il
trouvassent	VERcjg	trouver
le	DETdef	le
roy	NOMcom	roi
plus	ADVgen	plus
las	ADJqua	las
et	CONcoo	et
plus	ADVgen	plus
foullé	VERppe	fouler
.	PONfrt	.

Mais	CONcoo	mais
Dieu	NOMpro	Dieu
pourveüt	VERcjg	pourvoir
à	PRE	à
tout	PROind	tout
comme	CONsub	comme
vous	PROper	vous
avez	VERcjg	avoir
ouy	VERppe	ouïr
.	PONfrt	.

Le	DETdef	le
roy	NOMcom	roi
d'	PRE	de
Angleterre	NOMpro	Angleterre
partit	VERcjg	partir
de	PRE	de
Callaix	NOMpro	Calles
et	CONcoo	et
ledict	DETcom	ledit
duc	NOMcom	duc
en	PRE	en
sa	DETpos	son
compaignye	NOMcom	compagnie
et	CONcoo	et
passèrent	VERcjg	passer
par	PRE	par
Boullenois	NOMpro	Boulonois
et	CONcoo	et
tirèrent	VERcjg	tirer
à	PRE	à
Peronne	NOMpro	Peronne
,	PONfbl	,
où	PROrel	où
ledict	DETcom	ledit
duc	NOMcom	duc
les	PROper	il
recueillit	VERcjg	recueillir
assez	ADVgen	assez
mal	NOMcom	mal
,	PONfbl	,
car	CONcoo	car
il	PROper	il
faisoit	VERcjg	faire
garder	VERinf	garder
les	DETdef	le
portes	NOMcom	porte
et	CONcoo	et
n'	ADVneg	ne
y	PROadv	y
entroit	VERcjg	entrer
gens	NOMcom	gens
que	ADVgen	que
en	PRE	en
petit	ADJqua	petit
nombre	NOMcom	nombre
;	PONfbl	;
et	CONcoo	et
logèrent	VERcjg	logier
aux	PRE.DETdef	à.le
champs	NOMcom	champ
:	PONfbl	:
aussi	ADVgen	aussi
le	PROper	il
povoient	VERcjg	pouvoir
”	PONpdr	”
“	PONpga	“
ilz	PROper	il
bien	ADVgen	bien
faire	VERinf	faire
,	PONfbl	,
car	CONcoo	car
ilz	PROper	il
estoient	VERcjg	être
bien	ADVgen	bien
pourveüz	VERppe	pourvoir
de	PRE	de
ce	PROdem	ce
qu'	PROrel	que
il	PROimp	il
leur	PROper	leur
failloit	VERcjg	falir
pour	PRE	pour
ce	PROdem	ce
mestier	NOMcom	mestier
.	PONfrt	.

Venuz	VERppe	venir
qu'	CONsub	que
ilz	PROper	il
furent	VERcjg	estre
à	PRE	à
Peronne	NOMpro	Peronne
,	PONfbl	,
ledict	DETcom	ledit
connestable	NOMcom	connétable
envoya	VERcjg	envoyer
devers	PRE	devers
ledict	DETcom	ledit
duc	NOMcom	duc
de	PRE	de
Bourgongne	NOMpro	Burgonde
ung	PROind	un
de	PRE	de
ses	DETpos	son
gens	NOMcom	gens
,	PONfbl	,
appellé	VERppe	appeler
Loys	NOMpro	Loeïs
de	PRE	de
Civille	NOMpro	Civille
,	PONfbl	,
pour	PRE	pour
s'	PROper	soi
excuser	VERinf	excuser
envers	PRE	envers
ledict	DETcom	ledit
duc	NOMcom	duc
de	PRE	de
Bourgongne	NOMpro	Burgonde
de	PRE	de
quoy	PROrel	quoi
il	PROper	il
ne	ADVneg	ne
luy	PROper	lui
avoit	VERcjg	avoir
baillé	VERppe	bailler
Sainct	ADJqua	saint
Quentin	NOMpro	Quentin
,	PONfbl	,
disant	VERppa	dire
que	CONsub	que
,	PONfbl	,
si	CONsub	si
ainsi	ADVgen	ainsi
l'	PROper	il
eust	VERcjg	avoir
faict	VERppe	faire
,	PONfbl	,
il	PROimp	il
ne	ADVneg	ne
luy	PROper	lui
eust	VERcjg	avoir
peü	VERppe	paistre
plus	ADVgen	plus
servir	VERinf	servir
en	PRE	en
riens	PROind	rien
dedans	PRE	dedans
le	DETdef	le
royaume	NOMcom	royaume
de	PRE	de
France	NOMpro	France
;	PONfbl	;
car	CONcoo	car
de	PRE	de
tous	DETind	tous
pointz	NOMcom	point
il	PROper	il
eust	VERcjg	avoir
perdu	VERppe	perdre
son	DETpos	son
credit	NOMcom	credit
et	CONcoo	et
la	DETdef	le
communication	NOMcom	communication
des	PRE.DETdef	de.le
gens	NOMcom	gens
;	PONfbl	;
mais	ADVgen	mais
que	CONsub	que
,	PONfbl	,
à	PRE	à
ceste	DETdem	cest
heure	NOMcom	heure
,	PONfbl	,
veü	VERppe	vëoir
qu'	CONsub	que
il	PROper	il
veoit	VERcjg	voir
le	DETdef	le
roy	NOMcom	roi
d'	PRE	de
Angleterre	NOMpro	Angleterre
si	ADVgen	si
près	ADVgen	près
,	PONfbl	,
feroit	VERcjg	faire
tout	DETind	tout
ce	PROdem	ce
que	PROrel	que
ledict	DETcom	ledit
duc	NOMcom	duc
de	PRE	de
Bourgongne	NOMpro	Burgonde
vouldroit	VERcjg	vouloir
.	PONfrt	.

Et	CONcoo	et
,	PONfbl	,
pour	PRE	pour
en	PROadv	en
estre	VERinf	estre
plus	ADVgen	plus
certain	ADJqua	certain
,	PONfbl	,
bailla	VERcjg	bailler
audict	PRE.DETcom	à.ledit
duc	NOMcom	duc
unes	DETndf	un
lettres	NOMcom	lettre
de	PRE	de
creance	NOMcom	créance
adressantz	VERppa	adresser
au	PRE.DETdef	a
roi	NOMcom	roi
d'	PRE	de
Angleterre	NOMpro	Angleterre
;	PONfbl	;
et	CONcoo	et
mectoit	VERcjg	mettre
ledict	DETcom	ledit
connestable	NOMcom	connétable
la	DETdef	le
creance	NOMcom	créance
sur	PRE	sur
ledict	DETcom	ledit
duc	NOMcom	duc
de	PRE	de
Bourgongne	NOMpro	Burgonde
.	PONfrt	.

Oultre	ADVgen	outre
et	CONcoo	et
davantaige	NOMcom	davantage
envoyoit	VERcjg	envoyer
ung	DETndf	un
séellé	NOMcom	sceau
audict	PRE.DETcom	à.ledit
duc	NOMcom	duc
de	PRE	de
Bourgongne	NOMpro	Burgonde
,	PONfbl	,
par	PRE	par
lequel	PROrel	lequel
il	PROimp	il
luy	PROper	lui
promectoit	VERcjg	promettre
de	PRE	de
le	PROper	il
servir	VERinf	servir
et	CONcoo	et
secourir	VERinf	secourir
,	PONfbl	,
et	CONcoo	et
tous	DETind	tous
ses	DETpos	son
amys	NOMcom	ami
et	CONcoo	et
alliéz	VERppe	aller
,	PONfbl	,
tant	ADVgen	tant
le	DETdef	le
roy	NOMcom	roi
d'	PRE	de
Angleterre	NOMpro	Angleterre
que	CONsub	que
autres	PROind	autre
,	PONfbl	,
envers	ADVgen	envers
et	CONcoo	et
contre	PRE	contre
tous	DETind	tous
ceulx	PROdem	celui
qui	PROrel	que
povoient	VERcjg	pouvoir
vivre	VERinf	vivre
et	CONcoo	et
mourir	VERinf	mourir
,	PONfbl	,
sans	PRE	sans
nul	PROind	nul
excepter	VERinf	excepter
.	PONfrt	.

Le	DETdef	le
duc	NOMcom	duc
de	PRE	de
Bourgongne	NOMpro	Burgonde
bailla	VERcjg	bailler
au	PRE.DETdef	a
roy	NOMcom	roi
d'	PRE	de
Angleterre	NOMpro	Angleterre
sa	DETpos	son
lettre	NOMcom	lettre
et	CONcoo	et
dist	VERcjg	dire
sa	DETpos	son
creance	NOMcom	créance
;	PONfbl	;
et	CONcoo	et
la	PROper	il
feït	VERcjg	faire
ung	DETndf	un
peu	PROind	peu
plus	ADVgen	plus
grasse	ADJqua	cras
qu'	CONsub	que
elle	PROper	elle
n'	ADVneg	ne
estoit	VERcjg	estre
,	PONfbl	,
car	CONcoo	car
il	PROper	il
asseüroit	VERcjg	assëurer
le	DETdef	le
roy	NOMcom	roi
d'	PRE	de
Angleterre	NOMpro	Angleterre
que	CONsub	que
ledict	DETcom	ledit
connestable	NOMcom	connétable
le	PROper	il
mectroit	VERcjg	mectroyer
dedans	PRE	dedans
Sainct	ADJqua	saint
Quentin	NOMpro	Quentin
et	CONcoo	et
dedans	PRE	dedans
toutes	DETind	tous
ses	DETpos	son
autres	ADJind	autre
places	NOMcom	place
.	PONfrt	.

Le	DETdef	le
roy	NOMcom	roi
Edouard	NOMpro	Edouard
le	PROper	il
creüt	VERcjg	croire
assez	ADVgen	assez
tost	ADVgen	tost
,	PONfbl	,
car	CONcoo	car
il	PROper	il
avoit	VERcjg	avoir
espousé	VERppe	esposer
la	DETdef	le
nyepce	NOMcom	nïece
du	PRE.DETdef	de.le
connestable	NOMcom	connétable
,	PONfbl	,
et	CONcoo	et
si	ADVgen	si
luy	PROper	lui
sembloit	VERcjg	sembler
en	PRE	en
si	ADVgen	si
grant	ADJqua	grant
craincte	NOMcom	crainte
du	PRE.DETdef	de.le
roy	NOMcom	roi
qu'	CONsub	que
il	PROper	il
n'	ADVneg	ne
oseroit	VERcjg	oser
faillir	VERinf	falir
à	PRE	à
ce	PROdem	ce
qu'	CONsub	que
il	PROper	il
promectoit	VERcjg	promettre
audict	PRE.DETcom	à.ledit
duc	NOMcom	duc
de	PRE	de
Bourgongne	NOMpro	Burgonde
.	PONfrt	.

Mais	CONcoo	mais
les	DETdef	le
pensées	NOMcom	pensée
du	PRE.DETdef	de.le
connestable	NOMcom	connétable
ny	CONcoo	ni
la	DETdef	le
paour	NOMcom	peur
qu'	PROrel	que
il	PROper	il
avoit	VERcjg	avoir
du	PRE.DETdef	de.le
roy	NOMcom	roi
ne	ADVneg	ne
le	PROper	il
conduysoient	VERcjg	conduire
pas	ADVneg	pas
encores	ADVgen	encore
jusques	PRE	jusque
là	ADVgen	là
;	PONfbl	;
mais	CONcoo	mais
luy	PROper	lui
sembloit	VERcjg	sembler
encores	ADVgen	encore
qu'	CONsub	que
il	PROper	il
useroit	VERcjg	user
de	PRE	de
dissimulation	NOMcom	dissimulation
,	PONfbl	,
comme	CONsub	comme
il	PROper	il
avoit	VERcjg	avoir
accoustumé	VERppe	accoutumer
,	PONfbl	,
pour	PRE	pour
les	PROper	il
contanter	VERinf	contenter
,	PONfbl	,
et	CONcoo	et
qu'	CONsub	que
il	PROper	il
y	PROadv	y
mectroit	VERcjg	mectroyer
si	ADVgen	si
evidentes	NOMcom	evidente
raison	NOMcom	raison
