Ainsi	ADVgen	ainsi
et	CONcoo	et
je	PROper	je
y	PROadv	y
estoie	VERcjg	estre
.	PONfrt	.

Le	DETdef	le
duc	NOMcom	duc
de	PRE	de
Bourgongne	NOMpro	Burgonde
luy	PROper	lui
fist	VERcjg	faire
savoir	VERinf	savoir
qu'	CONsub	que
il	PROper	il
ne	ADVneg	ne
partist	VERcjg	partir
point	ADVneg	point
de	PRE	de
là	ADVgen	là
,	PONfbl	,
s'	CONsub	se
il	PROper	il
se	PROper	soi
sentoit	VERcjg	sentir
seürement	ADVgen	sëurement
;	PONfbl	;
mais	CONcoo	mais
aussi	ADVgen	aussi
,	PONfbl	,
si	CONsub	si
le	DETdef	le
lieu	NOMcom	lieu
n'	ADVneg	ne
estoit	VERcjg	estre
fort	ADJqua	fort
,	PONfbl	,
qu'	CONsub	que
il	PROper	il
se	PROper	soi
retirast	VERcjg	retirer
devers	PRE	devers
luy	PROper	lui
,	PONfbl	,
car	CONcoo	car
le	DETdef	le
chemin	NOMcom	chemin
estoit	VERcjg	estre
trop	ADVgen	trop
mal	ADVgen	mal
aisé	VERppe	aiser
pour	PRE	pour
le	PROper	il
secourir	VERinf	secourir
,	PONfbl	,
pour	PRE	pour
ce	PROdem	ce
que	CONsub	que
en	PRE	en
ce	DETdem	ce
quartier	NOMcom	quartier
là	ADVgen	là
sont	VERcjg	estre
tous	PROind	tous
rochiers	ADJqua	rochier
.	PONfrt	.

Ledict	DETcom	ledit
de	PRE	de
Humbercourt	NOMpro	Hombercourt
se	PROper	soi
delibera	VERcjg	délibérer
de	PRE	de
n'	ADVneg	ne
en	PROadv	en
partir	VERinf	partir
point	ADVneg	point
,	PONfbl	,
car	CONcoo	car
le	DETdef	le
lieu	NOMcom	lieu
estoit	VERcjg	estre
très	ADVgen	très
fort	ADJqua	fort
,	PONfbl	,
et	CONcoo	et
retint	VERcjg	retenir
avecques	PRE	avec
luy	PROper	lui
cinq	DETcar	cinq
ou	CONcoo	o
six	DETcar	six
hommes	NOMcom	homme
de	PRE	de
bien	NOMcom	bien
de	PRE	de
la	DETdef	le
ville	NOMcom	ville
,	PONfbl	,
de	PRE	de
ceulx	PROdem	celui
qui	PROrel	que
estoient	VERcjg	être
venuz	VERppe	venir
rendre	VERinf	rendre
les	DETdef	le
clefz	NOMcom	clef
de	PRE	de
la	DETdef	le
cité	NOMcom	cité
,	PONfbl	,
pour	PRE	pour
s'	PROper	soi
en	PROadv	en
ayder	VERinf	aider
comme	CONsub	comme
vous	PROper	vous
entendrez	VERcjg	entendre
.	PONfrt	.

Comme	CONsub	comme
vindrent	VERcjg	venir
les	DETdef	le
neuf	ADJcar	neuf
heures	NOMcom	heure
au	PRE.DETdef	a
soir	NOMcom	soir
,	PONfbl	,
nous	PROper	nous
ouysmes	VERcjg	ouïr
sonner	VERinf	sonner
leur	DETpos	leur
cloche	NOMcom	cloche
,	PONfbl	,
à	PRE	à
laquelle	PROrel	lequel
ilz	PROper	il
se	PROper	soi
assemblèrent	VERcjg	assembler
,	PONfbl	,
et	CONcoo	et
doubta	VERcjg	douter
ledict	DETcom	ledit
de	PRE	de
Humbercourt	NOMpro	Hombercourt
que	CONsub	que
ce	PROdem	ce
ne	ADVneg	ne
fust	VERcjg	estre
pour	PRE	pour
nous	PROper	nous
venir	VERinf	venir
assaillir	VERinf	assaillir
,	PONfbl	,
car	CONcoo	car
il	PROper	il
estoit	VERcjg	estre
bien	ADVgen	bien
informé	VERppe	informer
que	CONsub	que
monsr	NOMcom	moncre
Raz	NOMpro	Raz
de	PRE	de
Lintre	NOMpro	Lintre
et	CONcoo	et
plusieurs	DETind	plusieurs
autres	PROind	autre
ne	ADVneg	ne
vouloyent	VERcjg	vouloir
consentir	VERinf	consentir
à	PRE	à
ceste	DETdem	cest
paix	NOMcom	paix
;	PONfbl	;
et	CONcoo	et
sa	DETpos	son
suspicion	NOMcom	suppition
estoit	VERcjg	estre
vraye	ADJqua	vrai
et	CONcoo	et
bonne	ADJqua	bon
,	PONfbl	,
car	CONcoo	car
en	PRE	en
ce	DETdem	ce
propoz	NOMcom	propot
estoient	VERcjg	être
”	PONpdr	”
“	PONpga	“
ilz	PROper	il
et	CONcoo	et
prestz	NOMcom	prêt
à	PRE	à
saillir	VERinf	salir
.	PONfrt	.

Ledict	DETcom	ledit
seigneur	NOMcom	seigneur
de	PRE	de
Humbercourt	NOMpro	Hombercourt
disoit	VERcjg	dire
:	PONfbl	:
“	PONpga	“
Si	CONsub	si
nous	PROper	nous
les	PROper	il
povons	VERcjg	pouvoir
amuser	VERinf	amuser
jusques	PRE	jusque
à	PRE	à
mynuyt	NOMcom	minuit
,	PONfbl	,
nous	PROper	nous
sommes	VERcjg	être
eschappéz	VERppe	échapper
,	PONfbl	,
car	CONcoo	car
ilz	PROper	il
seront	VERcjg	estre
las	ADJqua	las
et	CONcoo	et
leur	PROper	leur
prendra	VERcjg	prendre
envye	NOMcom	envie
de	PRE	de
dormir	VERinf	dormir
,	PONfbl	,
et	CONcoo	et
ceulx	PROdem	celui
qui	PROrel	que
sont	VERcjg	estre
mauvais	ADJqua	mauvais
contre	PRE	contre
nous	PROper	nous
prendront	VERcjg	prendre
la	DETdef	le
fuytte	NOMcom	fuitte
,	PONfbl	,
voyant	VERppa	voir
qu'	CONsub	que
ilz	PROper	il
auront	VERcjg	avoir
failly	VERppe	falir
à	PRE	à
leur	DETpos	leur
entreprinse	NOMcom	entreprise
.	PONfbl	.
”	PONpdr	”
Et	CONcoo	et
,	PONfbl	,
pour	PRE	pour
pourvoir	VERinf	pourvoir
à	PRE	à
cest	DETdem	cest
expedient	NOMcom	expédient
,	PONfbl	,
il	PROper	il
depescha	VERcjg	despeschier
deux	PROcar	deux
de	PRE	de
ces	DETdem	ce
bourgeois	NOMcom	bourgeois
qu'	PROrel	que
il	PROper	il
avoit	VERcjg	avoir
retenuz	VERppe	retenir
,	PONfbl	,
comme	CONsub	comme
je	PROper	je
vous	PROper	vous
ay	VERcjg	avoir
dit	VERppe	dire
,	PONfbl	,
et	CONcoo	et
leur	PROper	leur
bailla	VERcjg	bailler
certains	ADJqua	certain
articles	NOMcom	article
par	PRE	par
escript	NOMcom	écrit
assez	ADVgen	assez
amyables	ADJqua	amiable
.	PONfrt	.

Il	PROper	il
le	PROper	il
faisoit	VERcjg	faire
seullement	ADVgen	seulement
peur	PRE	pour
leur	PROper	leur
donner	VERinf	donner
occasion	NOMcom	occasion
de	PRE	de
parler	VERinf	parler
ensemble	ADVgen	ensemble
et	CONcoo	et
de	PRE	de
gaigner	VERinf	gagner
temps	NOMcom	temps
,	PONfbl	,
car	CONcoo	car
ilz	PROper	il
avoient	VERcjg	avoir
de	PRE	de
coustume	NOMcom	coutume
,	PONfbl	,
et	CONcoo	et
ont	VERcjg	avoir
encores	ADVgen	encore
,	PONfbl	,
d'	PRE	de
aller	VERinf	aller
tout	DETind	tout
le	DETdef	le
peuple	NOMcom	peuple
ensemble	ADVgen	ensemble
au	PRE.DETdef	a
palais	NOMcom	palais
de	PRE	de
l'	DETdef	le
evesque	NOMcom	évêque
quant	CONsub	cant
il	PROimp	il
survenoit	VERcjg	survenir
matières	NOMcom	matiere
nouvelles	NOMcom	nouvelle
,	PONfbl	,
et	CONcoo	et
y	PROadv	y
sont	VERcjg	estre
appelléz	VERppe	appeler
au	PRE.DETdef	a
son	NOMcom	son
d'	PRE	de
une	DETndf	un
cloche	NOMcom	cloche
qui	PROrel	que
est	VERcjg	estre
leans	ADVgen	léans
.	PONfrt	.

Ainsi	ADVgen	ainsi
noz	DETpos	notre
deux	ADJcar	deux
bourgeois	NOMcom	bourgeois
,	PONfbl	,
qui	PROrel	que
avoient	VERcjg	avoir
esté	VERppe	être
des	PRE.DETdef	de.le
ostaiges	NOMcom	ostage
,	PONfbl	,
et	CONcoo	et
des	PRE.DETdef	de.le
bons	ADJqua	bon
,	PONfbl	,
vindrent	VERcjg	venir
à	PRE	à
la	DETdef	le
porte	NOMcom	porte
,	PONfbl	,
car	CONcoo	car
le	DETdef	le
chemin	NOMcom	chemin
n'	ADVneg	ne
estoit	VERcjg	estre
pas	ADVneg	pas
long	ADJqua	long
de	PRE	de
deux	DETcar	deux
getz	NOMcom	jet
d'	PRE	de
arc	NOMcom	arc
,	PONfbl	,
et	CONcoo	et
trouvèrent	VERcjg	trouver
largement	ADVgen	largement
gens	NOMcom	gens
arméz	VERppe	armer
.	PONfrt	.

Les	DETdef	le
ungs	PROind	un
vouloyent	VERcjg	vouloir
que	CONsub	que
on	PROind	on
assaillist	VERcjg	assaillir
,	PONfbl	,
les	DETdef	le
autres	PROind	autre
non	ADVneg	non
.	PONfrt	.

Ilz	PROper	il
dirent	VERcjg	dire
au	PRE.DETdef	a
maistre	NOMcom	maître
de	PRE	de
la	DETdef	le
cité	NOMcom	cité
tout	ADVgen	tout
hault	ADVgen	haut
qu'	CONsub	que
ilz	PROper	il
apportoient	VERcjg	apporter
aucunes	DETind	aucun
choses	NOMcom	chose
bonnes	ADJqua	bon
par	PRE	par
escript	NOMcom	écrit
de	PRE	de
par	PRE	par
le	DETdef	le
seigneur	NOMcom	seigneur
de	PRE	de
Humbercourt	NOMpro	Hombercourt
,	PONfbl	,
lieutenant	NOMcom	lieutenant
du	PRE.DETdef	de.le
duc	NOMcom	duc
de	PRE	de
Bourgongne	NOMpro	Burgonde
en	PRE	en
celle	DETdem	cil
marche	NOMcom	marche
,	PONfbl	,
et	CONcoo	et
qu'	CONsub	que
il	PROimp	il
seroit	VERcjg	estre
bon	ADJqua	bon
de	PRE	de
les	PROper	il
aller	VERinf	aller
veoir	VERinf	vëoir
au	PRE.DETdef	a
palais	NOMcom	palais
.	PONfrt	.

Et	CONcoo	et
ainsi	ADVgen	ainsi
le	PROper	il
feïrent	VERcjg	faire
.	PONfrt	.

Et	CONcoo	et
incontinent	ADVgen	incontinent
ouysmes	VERcjg	ouïr
sonner	VERinf	sonner
la	DETdef	le
cloche	NOMcom	cloche
audict	PRE.DETcom	à.ledit
palais	NOMcom	palais
:	PONfbl	:
à	PRE	à
quoy	PROrel	quoi
nous	PROper	nous
congneüsmes	VERcjg	connaître
bien	ADVgen	bien
que	CONsub	que
ilz	PROper	il
estoient	VERcjg	être
embesongnéz	VERppe	embésonner
.	PONfrt	.

Noz	DETpos	notre
deux	ADJcar	deux
bourgeois	NOMcom	bourgeois
ne	ADVneg	ne
revindrent	VERcjg	revenir
point	ADVneg	point
;	PONfbl	;
mais	CONcoo	mais
au	PRE.DETdef	a
bout	NOMcom	bout
d'	PRE	de
une	DETndf	un
heure	NOMcom	heure
ouysmes	VERcjg	ouïr
plus	ADVgen	plus
grand	ADJqua	grand
bruyt	NOMcom	bruit
à	PRE	à
la	DETdef	le
porte	NOMcom	porte
que	CONsub	que
paravant	ADVgen	paravant
,	PONfbl	,
et	CONcoo	et
y	PROadv	y
vint	VERcjg	venir
beaucoup	ADVgen	beaucoup
plus	ADVgen	plus
largement	ADVgen	largement
gens	NOMcom	gens
,	PONfbl	,
et	CONcoo	et
cryoient	VERcjg	crier
par	PRE	par
dessus	PRE	dessus
les	DETdef	le
murs	NOMcom	mur
et	CONcoo	et
nous	PROper	nous
disoient	VERcjg	dire
villanies	NOMcom	vilenie
.	PONfrt	.

Lors	ADVgen	lors
congneüt	VERcjg	connaître
ledict	DETcom	ledit
de	PRE	de
Humbercourt	NOMpro	Hombercourt
que	CONsub	que
le	DETdef	le
peril	NOMcom	peril
estoit	VERcjg	estre
plus	ADVgen	plus
grant	ADJqua	grant
pour	PRE	pour
nous	PROper	nous
que	CONsub	que
devant	ADVgen	devant
,	PONfbl	,
et	CONcoo	et
despecha	VERcjg	dépecher
arrière	ADVgen	ariere
ces	DETdem	ce
autres	ADJind	autre
quatre	ADJcar	quatre
ostaiges	NOMcom	ostage
qu'	PROrel	que
il	PROper	il
avoit	VERcjg	avoir
,	PONfbl	,
portans	VERppa	porter
par	PRE	par
escript	NOMcom	écrit
comme	CONsub	comme
luy	PROper	lui
,	PONfbl	,
ayant	VERppa	avoir
esté	VERppe	être
gouverneur	NOMcom	gouverneur
de	PRE	de
la	DETdef	le
cité	NOMcom	cité
pour	PRE	pour
le	DETdef	le
duc	NOMcom	duc
de	PRE	de
Bourgongne	NOMpro	Burgonde
,	PONfbl	,
les	PROper	il
avoit	VERcjg	avoir
amyablement	ADVgen	amiablement
traictéz	VERppe	traiter
et	CONcoo	et
que	CONsub	que
pour	PRE	pour
riens	PROind	rien
ne	ADVneg	ne
vouldroit	VERcjg	vouloir
consentir	VERinf	consentir
leur	DETpos	leur
perdicion	NOMcom	perdicïon
,	PONfbl	,
car	CONcoo	car
il	PROimp	il
n'	ADVneg	ne
y	PROadv	y
avoit	VERcjg	avoir
guères	ADVgen	gaire
encores	ADVgen	encore
qu'	CONsub	que
il	PROper	il
avoit	VERcjg	avoir
esté	VERppe	être
de	PRE	de
l'	DETdef	le
ung	PROind	un
de	PRE	de
leurs	DETpos	leur
mestiers	NOMcom	mestier
,	PONfbl	,
qui	PROrel	que
estoit	VERcjg	estre
des	PRE.DETdef	de.le
mareschaulx	NOMcom	maréchal
et	CONcoo	et
des	PRE.DETdef	de.le
fèvres	NOMcom	fevre
,	PONfbl	,
et	CONcoo	et
en	PROadv	en
avoit	VERcjg	avoir
porté	VERppe	porter
robbe	NOMcom	robe
de	PRE	de
livrée	NOMcom	livrée
.	PONfrt	.

Par	PRE	par
quoy	PROrel	quoi
myeulx	ADVgen	mieux
povoient	VERcjg	pouvoir
adjouster	VERinf	adjouter
foy	NOMcom	foi
à	PRE	à
ce	PROdem	ce
qu'	PROrel	que
il	PROper	il
leur	PROper	leur
disoit	VERcjg	dire
:	PONfbl	:
en	PRE	en
somme	NOMcom	somme
que	CONsub	que
,	PONfbl	,
s'	CONsub	se
ilz	PROper	il
vouloient	VERcjg	vouloir
parvenir	VERinf	parvenir
au	PRE.DETdef	a
bien	NOMcom	bien
de	PRE	de
paix	NOMcom	paix
et	CONcoo	et
saulver	VERinf	sauver
leur	DETpos	leur
pays	NOMcom	pays
,	PONfbl	,
qu'	PROrel	que
il	PROimp	il
failloit	VERcjg	falir
que	CONsub	que
ilz	PROper	il
feïssent	VERcjg	faire
,	PONfbl	,
après	PRE	après
avoir	VERinf	avoir
baillé	VERppe	bailler
l'	DETdef	le
ouverture	NOMcom	ouverture
de	PRE	de
la	DETdef	le
ville	NOMcom	ville
,	PONfbl	,
comme	CONsub	comme
ilz	PROper	il
avoient	VERcjg	avoir
promis	VERppe	prometre
,	PONfbl	,
des	PRE.DETdef	de.le
choses	NOMcom	chose
contenues	VERppe	contenir
en	PRE	en
certain	DETind	certain
mémoire	NOMcom	mémoire
.	PONfrt	.

Et	CONcoo	et
instruysit	VERcjg	instruire
bien	ADVgen	bien
ces	DETdem	ce
quatre	ADJcar	quatre
hommes	NOMcom	homme
,	PONfbl	,
lesquelz	PROrel	lequel
allèrent	VERcjg	aller
à	PRE	à
la	DETdef	le
porte	NOMcom	porte
,	PONfbl	,
ainsi	ADVgen	ainsi
que	CONsub	que
avoient	VERcjg	avoir
fait	VERppe	faire
les	DETdef	le
autres	PROind	autre
,	PONfbl	,
et	CONcoo	et
la	PROper	il
trouvèrent	VERcjg	trouver
toute	ADVgen	tout
ouverte	VERppe	ouvrir
.	PONfrt	.

Les	DETdef	le
ungs	PROind	un
les	DETdef	le
avecques	PRE	avec
grosses	ADJqua	gros
parolles	NOMcom	parole
et	CONcoo	et
grosses	ADJqua	gros
menasses	NOMcom	menasse
;	PONfbl	;
les	DETdef	le
autres	PROind	autre
furent	VERcjg	estre
contens	ADJqua	content
d'	PRE	de
ouyr	VERinf	ouïr
leur	DETpos	leur
charge	NOMcom	charge
et	CONcoo	et
retournèrent	VERcjg	retourner
arrière	ADVgen	ariere
au	PRE.DETdef	a
palais	NOMcom	palais
.	PONfrt	.

Et	CONcoo	et
tout	ADVgen	tout
incontinent	ADVgen	incontinent
ouysmes	VERcjg	ouïr
sonner	VERinf	sonner
la	DETdef	le
cloche	NOMcom	cloche
dudit	PRE.DETcom	de.ledit
palais	NOMcom	palais
,	PONfbl	,
dont	PROrel	dont
nous	PROper	nous
eusmes	VERcjg	avoir
très	ADVgen	très
grant	ADJqua	grant
joye	NOMcom	joie
,	PONfbl	,
et	CONcoo	et
se	PROper	soi
estaignit	VERcjg	éteindre
le	DETdef	le
bruyt	NOMcom	bruit
que	PROrel	que
nous	PROper	nous
avyons	VERcjg	avoir
ouy	VERppe	ouïr
à	PRE	à
la	DETdef	le
porte	NOMcom	porte
.	PONfrt	.

Et	CONcoo	et
,	PONfbl	,
en	PRE	en
effect	NOMcom	éfait
,	PONfbl	,
furent	VERcjg	estre
long	ADJqua	long
temps	NOMcom	temps
à	PRE	à
ce	DETdem	ce
palais	NOMcom	palais
,	PONfbl	,
jusques	PRE	jusque
à	PRE	à
bien	ADVgen	bien
deux	DETcar	deux
heures	NOMcom	heure
après	PRE	après
mynuyt	NOMcom	minuit
;	PONfbl	;
et	CONcoo	et
là	ADVgen	là
conclurent	VERcjg	conclure
qu'	CONsub	que
ilz	PROper	il
tiendroient	VERcjg	tenir
l'	DETdef	le
apoinctement	NOMcom	apointement
qu'	PROrel	que
ilz	PROper	il
avoient	VERcjg	avoir
faict	VERppe	faire
et	CONcoo	et
que	CONsub	que
,	PONfbl	,
le	DETdef	le
matin	NOMcom	matin
,	PONfbl	,
bailleroient	VERcjg	bailler
une	PROind	un
des	PRE.DETdef	de.le
portes	NOMcom	porte
audict	PRE.DETcom	à.ledit
seigneur	NOMcom	seigneur
de	PRE	de
Humbercourt	NOMpro	Hombercourt
.	PONfrt	.

Et	CONcoo	et
chascun	PROind	chascun
d'	PRE	de
eulx	PROper	eux
se	PROper	soi
retira	VERcjg	retirer
pour	PRE	pour
repauser	VERinf	repauser
,	PONfbl	,
ainsi	ADVgen	ainsi
que	CONsub	que
ledict	DETcom	ledit
seigneur	NOMcom	seigneur
de	PRE	de
Humbercourt	NOMpro	Hombercourt
l'	PROper	il
avoit	VERcjg	avoir
deviné	VERppe	deviner
.	PONfrt	.

Et	CONcoo	et
tout	ADVgen	tout
incontinent	ADVgen	incontinent
s'	PROper	soi
enfuyt	VERcjg	enfuir
de	PRE	de
la	DETdef	le
ville	NOMcom	ville
ledict	DETcom	ledit
messire	NOMcom	seignor
Raz	NOMpro	Raz
de	PRE	de
Lintre	NOMpro	Lintre
et	CONcoo	et
toute	DETind	tout
sa	DETpos	son
sequelle	NOMcom	suecueille
.	PONfrt	.

Je	PROper	je
n'	ADVneg	ne
eusse	VERcjg	avoir
pas	ADVneg	pas
si	ADVgen	si
long	ADJqua	long
temps	NOMcom	temps
parlé	VERppe	parler
de	PRE	de
ce	DETdem	ce
propoz	NOMcom	propot
,	PONfbl	,
veü	VERppe	vëoir
que	CONsub	que
la	DETdef	le
matière	NOMcom	matiere
n'	ADVneg	ne
est	VERcjg	estre
guères	ADVgen	gaire
grande	ADJqua	grand
,	PONfbl	,
si	CONsub	si
ce	PROdem	ce
n'	ADVneg	ne
eust	VERcjg	avoir
esté	VERppe	être
pour	PRE	pour
monstrer	VERinf	montrer
que	CONsub	que
aucunes	DETind	aucun
fois	NOMcom	fois
,	PONfbl	,
avecques	PRE	avec
telz	DETind	tel
expediens	NOMcom	expédien
et	CONcoo	et
habilitéz	NOMcom	habilité
,	PONfbl	,
qui	PROrel	que
procèdent	VERcjg	procher
de	PRE	de
grant	ADJqua	grant
sens	NOMcom	sens
,	PONfbl	,
on	PROind	on
évite	VERcjg	aviter
de	PRE	de
grans	ADJqua	grand
perilz	NOMcom	péril
et	CONcoo	et
de	PRE	de
grans	ADJqua	grand
dommaiges	NOMcom	dommage
et	CONcoo	et
pertes	NOMcom	perte
.	PONfrt	.

Le	DETdef	le
lendemain	NOMcom	lendemain
au	PRE.DETdef	a
point	NOMcom	point
du	PRE.DETdef	de.le
jour	NOMcom	jour
vindrent	VERcjg	venir
plusieurs	PROind	plusieurs
des	PRE.DETdef	de.le
ostaiges	NOMcom	ostage
dire	VERinf	dire
audit	PRE.DETcom	à.ledit
seigneur	NOMcom	seigneur
de	PRE	de
Humbercourt	NOMpro	Hombercourt
qu'	CONsub	que
ilz	PROper	il
luy	PROper	lui
prioyent	VERcjg	priier
qu'	CONsub	que
il	PROper	il
voulsist	VERcjg	vouloir
venir	VERinf	venir
au	PRE.DETdef	a
palais	NOMcom	palais
,	PONfbl	,
où	PROrel	où
tout	DETind	tout
le	DETdef	le
peuple	NOMcom	peuple
estoit	VERcjg	estre
assemblé	VERppe	assembler
,	PONfbl	,
et	CONcoo	et
que	CONsub	que
là	ADVgen	là
voulsist	VERcjg	vouloir
jurer	VERinf	jurer
les	DETdef	le
deux	ADJcar	deux
pointz	NOMcom	point
dont	PROrel	dont
le	DETdef	le
peuple	NOMcom	peuple
estoit	VERcjg	estre
en	PRE	en
doubte	NOMcom	doute
,	PONfbl	,
qui	PROrel	que
estoit	VERcjg	estre
le	DETdef	le
feu	NOMcom	feu
et	CONcoo	et
le	DETdef	le
pillaige	NOMcom	pillage
,	PONfbl	,
et	CONcoo	et
que	CONsub	que
,	PONfbl	,
après	ADVgen	après
,	PONfbl	,
ilz	PROper	il
luy	PROper	lui
bailleroient	VERcjg	bailler
ung	DETndf	un
portal	NOMcom	portel
.	PONfrt	.

Il	PROper	il
le	PROper	il
manda	VERcjg	mander
au	PRE.DETdef	a
duc	NOMcom	duc
de	PRE	de
Bourgongne	NOMpro	Burgonde
et	CONcoo	et
y	PROadv	y
alla	VERcjg	aller
.	PONfrt	.

Et	CONcoo	et
,	PONfbl	,
le	DETdef	le
serment	NOMcom	serment
faict	VERppe	faire
,	PONfbl	,
retourna	VERcjg	retourner
à	PRE	à
la	DETdef	le
porte	NOMcom	porte
;	PONfbl	;
et	CONcoo	et
y	PROadv	y
feïrent	VERcjg	faire
descendre	VERinf	descendre
ceulx	PROdem	celui
qui	PROrel	que
estoient	VERcjg	être
dessus	ADVgen	dessus
.	PONfrt	.

Et	CONcoo	et
y	PROadv	y
mit	VERcjg	mettre
douze	DETcar	douze
hommes	NOMcom	homme
d'	PRE	de
armes	NOMcom	arme
et	CONcoo	et
des	PRE.DETdef	de.le
archiers	NOMcom	archier
et	CONcoo	et
une	DETndf	un
bannyère	NOMcom	bannière
du	PRE.DETdef	de.le
duc	NOMcom	duc
de	PRE	de
Bourgongne	NOMpro	Burgonde
dessus	PRE	dessus
ladicte	DETcom	ladit
porte	NOMcom	porte
.	PONfrt	.

Et	CONcoo	et
puis	ADVgen	puis
alla	VERcjg	aller
à	PRE	à
une	DETndf	un
autre	PROind	autre
,	PONfbl	,
qui	PROrel	que
estoit	VERcjg	estre
murée	VERppe	murer
,	PONfbl	,
et	CONcoo	et
la	PROper	il
bailla	VERcjg	bailler
entre	PRE	entre
les	DETdef	le
mains	NOMcom	main
du	PRE.DETdef	de.le
bastard	NOMcom	bastard
de	PRE	de
Bourgongne	NOMpro	Burgonde
,	PONfbl	,
qui	PROrel	que
estoit	VERcjg	estre
logé	VERppe	loger
en	PRE	en
ces	DETdem	ce
quartiers	NOMcom	quartier
,	PONfbl	,
et	CONcoo	et
une	DETndf	un
autre	PROind	autre
au	PRE.DETdef	a
mareschal	NOMcom	maréchal
de	PRE	de
Bourgongne	NOMpro	Burgonde
;	PONfbl	;
et	CONcoo	et
en	PROadv	en
bailla	VERcjg	bailler
une	PROind	un
à	PRE	à
ung	PROind	un
des	PRE.DETdef	de.le
gentilz	ADJqua	gentil
hommes	NOMcom	homme
qui	PROrel	que
estoyent	VERcjg	être
encores	ADVgen	encore
avecques	PRE	avec
luy	PROper	lui
.	PONfrt	.

Ainsi	ADVgen	ainsi
ce	PROdem	ce
furent	VERcjg	estre
quatre	DETcar	quatre
portaulx	NOMcom	porteau
bien	ADVgen	bien
garnyz	VERppe	garnir
de	PRE	de
gens	NOMcom	gens
dudict	PRE.DETcom	de.ledit
duc	NOMcom	duc
de	PRE	de
Bourgongne	NOMpro	Burgonde
et	CONcoo	et
ses	DETpos	son
bannyères	NOMcom	bannière
dessus	ADVgen	dessus
.	PONfrt	.

Or	ADVgen	or
fault	VERcjg	falir
”	PONpdr	”
“	PONpga	“
il	PROimp	il
entendre	VERinf	entendre
que	CONsub	que
le	DETdef	le
Liége	NOMpro	Liège
,	PONfbl	,
en	PRE	en
ce	DETdem	ce
temps	NOMcom	temps
là	ADVgen	là
,	PONfbl	,
estoit	VERcjg	estre
une	PROind	un
des	PRE.DETdef	de.le
plus	ADVgen	plus
puissantes	ADJqua	poissant
citéz	NOMcom	cité
de	PRE	de
la	DETdef	le
contrée	NOMcom	contrée
,	PONfbl	,
après	PRE	après
quatre	PROcar	catre
ou	CONcoo	o
cinq	PROcar	cinq
,	PONfbl	,
et	CONcoo	et
des	PRE.DETdef	de.le
plus	ADVgen	plus
peuplées	VERppe	peupler
,	PONfbl	,
et	CONcoo	et
y	PROadv	y
avoit	VERcjg	avoir
grant	ADJqua	grant
peuple	NOMcom	peuple
retiré	VERppe	retirer
du	PRE.DETdef	de.le
pays	NOMcom	pays
d'	PRE	de
envyron	NOMcom	environ
,	PONfbl	,
par	PRE	par
quoy	PROrel	quoi
n'	ADVneg	ne
y	PROadv	y
paroissoit	VERcjg	paroissier
en	PRE	en
riens	PROind	rien
de	PRE	de
la	DETdef	le
perte	NOMcom	perte
de	PRE	de
la	DETdef	le
bataille	NOMcom	bataille
.	PONfrt	.

Ilz	PROper	il
n'	ADVneg	ne
avoient	VERcjg	avoir
aucune	DETind	aucun
necessité	NOMcom	nécessité
de	PRE	de
nulz	DETind	nul
biens	NOMcom	bien
.	PONfrt	.

Et	CONcoo	et
si	ADVgen	si
estoit	VERcjg	estre
en	PRE	en
fin	ADJqua	fin
cueur	NOMcom	cueur
d'	PRE	de
yver	NOMcom	iver
,	PONfbl	,
et	CONcoo	et
les	DETdef	le
pluyes	NOMcom	pluie
les	DETdef	le
plus	ADVgen	plus
grandes	ADJqua	grand
qu'	PROrel	que
il	PROimp	il
est	VERcjg	estre
possible	ADJqua	possible
de	PRE	de
dire	VERinf	dire
,	PONfbl	,
et	CONcoo	et
le	DETdef	le
pays	NOMcom	pays
de	PRE	de
soy	PROper	soi
tant	ADVgen	tant
fangeux	ADJqua	fangoux
et	CONcoo	et
mol	ADJqua	mol
que	CONsub	que
à	PRE	à
merveilles	NOMcom	merveille
;	PONfbl	;
et	CONcoo	et
estions	VERcjg	estre
en	PRE	en
grand	ADJqua	grand
necessité	NOMcom	nécessité
de	PRE	de
vivres	NOMcom	vivre
et	CONcoo	et
d'	PRE	de
argent	NOMcom	argent
,	PONfbl	,
et	CONcoo	et
l'	DETdef	le
armée	NOMcom	armée
comme	CONsub	comme
toute	ADVgen	tout
rompue	VERppe	rompre
ny	CONcoo	ni
n'	ADVneg	ne
avoit	VERcjg	avoir
ledict	DETcom	ledit
seigneur	NOMcom	seigneur
de	PRE	de
Bourgongne	NOMpro	Burgonde
nulle	DETind	nul
envye	NOMcom	envie
de	PRE	de
les	PROper	il
assiéger	VERinf	assiéger
,	PONfbl	,
ne	CONcoo	ne
aussi	ADVgen	aussi
il	PROper	il
n'	ADVneg	ne
eust	VERcjg	avoir
sceü	VERppe	savoir
.	PONfrt	.

Et	CONcoo	et
quant	CONsub	cant
ilz	PROper	il
eussent	VERcjg	avoir
attendu	VERppe	attendre
deux	DETcar	deux
jours	NOMcom	jour
à	PRE	à
eulx	PROper	eux
rendre	VERinf	rendre
,	PONfbl	,
par	PRE	par
ceste	DETdem	cest
voye	NOMcom	voie
il	PROper	il
s'	PROper	soi
en	PROadv	en
fust	VERcjg	estre
retourné	VERppe	retourner
